0.0016032064128256513,0.01509686038744155,0.03473613894455578,0.04195056780227121,0.0002672010688042752,0.010420841683366733,0.019906479625918502,0.0004008016032064128,0.04342017368069472,0.0012024048096192384,0.00895123580494322,0.0738810955243821,0.02965931863727455,0.25624582498329995,0.0004008016032064128,0.020841683366733466,0.0002672010688042752,0.08750835003340013,0.11022044088176353,0.14936539746158983,0.014028056112224449,0.037140948563794254,0.013360053440213761,0.0014696058784235137,0.026052104208416832,0.0016032064128256513
0.04177683765203596,0.005288207297726071,0.0037017451084082496,0.0031729243786356425,0.2554204124801692,0.0015864621893178213,0.0015864621893178213,0.007403490216816499,0.09465891062929667,0.007403490216816499,0.0005288207297726071,0.10735060814383923,0.0015864621893178213,0.005288207297726071,0.14013749338974088,0.0015864621893178213,0.0,0.08090957165520889,0.025912215758857746,0.021152829190904283,0.09201480698043363,0.0015864621893178213,0.0010576414595452142,0.0,0.09888947646747752,0.0
0.10831062670299728,0.0006811989100817438,0.013623978201634877,0.0006811989100817438,0.1454359673024523,0.0017029972752043597,0.0003405994550408719,0.14918256130790192,0.10149863760217984,0.0,0.007493188010899182,0.04053133514986376,0.0006811989100817438,0.0010217983651226157,0.210149863760218,0.0003405994550408719,0.0003405994550408719,0.05653950953678474,0.018392370572207085,0.08753405994550409,0.040190735694822885,0.0003405994550408719,0.0006811989100817438,0.0,0.01430517711171662,0.0
0.08777292576419214,0.007423580786026201,0.005240174672489083,0.01834061135371179,0.24759825327510918,0.00960698689956332,0.01222707423580786,0.011790393013100437,0.15633187772925763,0.0017467248908296944,0.0004366812227074236,0.018777292576419215,0.016157205240174673,0.01703056768558952,0.15196506550218342,0.0017467248908296944,0.0004366812227074236,0.04890829694323144,0.04585152838427948,0.0445414847161572,0.0445414847161572,0.010480349344978166,0.013973799126637555,0.0,0.026637554585152837,0.0004366812227074236
0.04801430213255012,0.002043161792874473,0.04316179287447325,0.052866811390626996,0.03179670540160899,0.02681649853147746,0.01838845613587026,0.00804494955944324,0.024901034350657644,0.0005107904482186183,0.0016600689567105094,0.05133444004597114,0.039713957348997575,0.14212744221683055,0.011237389860809603,0.023368663006001787,0.0028093474652024007,0.18401225897075724,0.14097816370833866,0.07048908185416933,0.0049802068701315285,0.022091686885455243,0.019410037032307495,0.0011492785084918913,0.027199591367641426,0.0008938832843825821
0.07331223628691984,0.002109704641350211,0.0058016877637130804,0.0015822784810126582,0.09335443037974683,0.058544303797468354,0.002109704641350211,0.0031645569620253164,0.10759493670886076,0.0005274261603375527,0.0,0.058544303797468354,0.0058016877637130804,0.0058016877637130804,0.22468354430379747,0.0031645569620253164,0.0,0.13924050632911392,0.02689873417721519,0.14029535864978904,0.026371308016877638,0.0010548523206751054,0.0058016877637130804,0.0,0.014240506329113924,0.0
0.0778816199376947,0.005192107995846314,0.0020768431983385254,0.0036344755970924196,0.16926272066458983,0.004153686396677051,0.017653167185877467,0.19833852544132918,0.09916926272066459,0.0005192107995846313,0.0005192107995846313,0.0529595015576324,0.010903426791277258,0.0347871235721703,0.08670820353063344,0.002596053997923157,0.0005192107995846313,0.07528556593977155,0.04205607476635514,0.04880581516095535,0.0446521287642783,0.0005192107995846313,0.007268951194184839,0.0,0.014018691588785047,0.0005192107995846313
0.19278587874136607,0.0007674597083653108,0.0016884113584036838,0.001074443591711435,0.4851880276285495,0.0024558710667689945,0.0006139677666922486,0.0012279355333844973,0.12847275518035303,0.00015349194167306216,0.0,0.006446661550268611,0.005525709900230238,0.007521105141980046,0.07152724481964697,0.000920951650038373,0.0003069838833461243,0.017958557175748274,0.00859554873369148,0.04574059861857253,0.006753645433614735,0.0003069838833461243,0.00429777436684574,0.0,0.009669992325402917,0.0
0.020493408171257017,0.004177000391593787,0.08340947656963843,0.04098681634251403,0.03211069051037724,0.023104033416003134,0.048035504503328545,0.0005221250489492234,0.0,0.0003915937867119175,0.002349562720271505,0.06944263151024671,0.053778880041770005,0.2331288343558282,0.05234303615715964,0.006918156898577209,0.0014358438846103641,0.03537397206630988,0.12034982378279598,0.14188748205195145,0.0009137188356611409,0.01944915807335857,0.0018274376713222817,0.0014358438846103641,0.00013053126223730585,0.006004438062916068
0.19083969465648856,0.0,0.0,0.0,0.15648854961832062,0.0,0.0,0.0,0.04961832061068702,0.0,0.0,0.0,0.0,0.0,0.3969465648854962,0.0,0.0,0.0,0.003816793893129771,0.003816793893129771,0.1984732824427481,0.0,0.0,0.0,0.0,0.0
