



















"[0.34504228830337524, 1.0406734943389893, 1.6470478385599563e-06]","[0.4826006591320038, 0.9758515357971191, -0.06688552349805832]","[0.6120256185531616, 0.8557842373847961, -0.11040405184030533]","[0.7132819890975952, 0.7505358457565308, -0.15036723017692566]","[0.8115996718406677, 0.6610812544822693, -0.19279338419437408]","[0.5348995923995972, 0.6022576093673706, -0.08775532245635986]","[0.6434521675109863, 0.43776679039001465, -0.16436731815338135]","[0.7295804023742676, 0.3429547846317291, -0.2205723226070404]","[0.8115742206573486, 0.2707131505012512, -0.25722986459732056]","[0.44994813203811646, 0.5603921413421631, -0.10173596441745758]","[0.5161535739898682, 0.3482434153556824, -0.1693679690361023]","[0.595472514629364, 0.21564486622810364, -0.21857014298439026]","[0.6744526028633118, 0.10639071464538574, -0.2529098391532898]","[0.3587263822555542, 0.5785949230194092, -0.1252393126487732]","[0.40519875288009644, 0.3710133135318756, -0.1978447586297989]","[0.4720955789089203, 0.23509779572486877, -0.2422613501548767]","[0.5461147427558899, 0.11701923608779907, -0.27016764879226685]","[0.2660371661186218, 0.64188551902771, -0.1532534956932068]","[0.24486970901489258, 0.47897666692733765, -0.22298189997673035]","[0.25904351472854614, 0.3604486882686615, -0.2559269368648529]","[0.28913724422454834, 0.2489725947380066, -0.2757129371166229]"
"[0.3348988890647888, 1.032522201538086, 1.6510726936758147e-06]","[0.47383150458335876, 0.9664138555526733, -0.07073657214641571]","[0.5995901823043823, 0.8412838578224182, -0.11708670109510422]","[0.7014952301979065, 0.73273104429245, -0.1596159040927887]","[0.8029565811157227, 0.6454853415489197, -0.20498722791671753]","[0.5197889804840088, 0.5882006287574768, -0.09470942616462708]","[0.6269366145133972, 0.42385315895080566, -0.17406818270683289]","[0.7089588642120361, 0.3236425817012787, -0.23210813105106354]","[0.7879146933555603, 0.24506908655166626, -0.27107003331184387]","[0.4330381453037262, 0.5462449193000793, -0.10782071948051453]","[0.4973744750022888, 0.33832183480262756, -0.17975731194019318]","[0.5731028318405151, 0.2010934054851532, -0.2316535860300064]","[0.6501936316490173, 0.0865638256072998, -0.26872172951698303]","[0.34040603041648865, 0.5663337707519531, -0.1306862235069275]","[0.38207024335861206, 0.35594162344932556, -0.20765173435211182]","[0.4443010091781616, 0.2174135148525238, -0.2563233971595764]","[0.515363872051239, 0.09769970178604126, -0.2875957190990448]","[0.24790778756141663, 0.631286084651947, -0.1582561880350113]","[0.2215534746646881, 0.46815574169158936, -0.23283903300762177]","[0.23342107236385345, 0.3502596616744995, -0.27130621671676636]","[0.26495981216430664, 0.23946750164031982, -0.29551830887794495]"
"[0.3347055912017822, 1.016897201538086, 1.8149844436265994e-06]","[0.4854029715061188, 0.9470378160476685, -0.07448016852140427]","[0.6039654016494751, 0.8228293061256409, -0.1273547112941742]","[0.6985286474227905, 0.7221235036849976, -0.1780615597963333]","[0.8042271137237549, 0.6334956288337708, -0.23381027579307556]","[0.5177960395812988, 0.5703516006469727, -0.10027416795492172]","[0.624998927116394, 0.40862786769866943, -0.18467821180820465]","[0.7052403688430786, 0.30738866329193115, -0.25060513615608215]","[0.7834683060646057, 0.2238081991672516, -0.2981870174407959]","[0.4303935766220093, 0.5372953414916992, -0.12035748362541199]","[0.4928525984287262, 0.3201274871826172, -0.2009037733078003]","[0.5669630765914917, 0.1800065040588379, -0.26776018738746643]","[0.6422324180603027, 0.06413549184799194, -0.3182555139064789]","[0.33600547909736633, 0.5610535740852356, -0.1511049121618271]","[0.37201976776123047, 0.34569352865219116, -0.2366471141576767]","[0.43241947889328003, 0.20184457302093506, -0.30267074704170227]","[0.501863956451416, 0.07852208614349365, -0.34848421812057495]","[0.2444739192724228, 0.6237579584121704, -0.18662653863430023]","[0.21986138820648193, 0.457960307598114, -0.2689889669418335]","[0.22690653800964355, 0.3388826251029968, -0.3198431134223938]","[0.2521968483924866, 0.2204912006855011, -0.3568020462989807]"
"[0.3484577238559723, 1.0252571105957031, 1.6107832152556512e-06]","[0.4859815537929535, 0.9544320702552795, -0.06894222646951675]","[0.6059082746505737, 0.8234207034111023, -0.11343348026275635]","[0.7041398882865906, 0.7129567265510559, -0.15477915108203888]","[0.8058119416236877, 0.6305629014968872, -0.19819854199886322]","[0.5301226377487183, 0.5696826577186584, -0.08014003187417984]","[0.6326465606689453, 0.40999406576156616, -0.15734711289405823]","[0.712347149848938, 0.31042322516441345, -0.21663613617420197]","[0.7893232107162476, 0.22807851433753967, -0.2567284405231476]","[0.4470178782939911, 0.5269531011581421, -0.09344664216041565]","[0.507574200630188, 0.3214600384235382, -0.16318434476852417]","[0.5791167616844177, 0.18213871121406555, -0.21549804508686066]","[0.6492188572883606, 0.059153974056243896, -0.2524782121181488]","[0.35610705614089966, 0.5456117391586304, -0.1174478530883789]","[0.3923754394054413, 0.33572641015052795, -0.192127987742424]","[0.4523102343082428, 0.1930294632911682, -0.2402995228767395]","[0.5192238092422485, 0.06619256734848022, -0.27049142122268677]","[0.26099029183387756, 0.6074944138526917, -0.14649204909801483]","[0.23660872876644135, 0.4437566101551056, -0.21693819761276245]","[0.244150310754776, 0.3221406638622284, -0.2528163194656372]","[0.2689254581928253, 0.20098713040351868, -0.27539917826652527]"
"[0.35547879338264465, 1.0259848833084106, 1.5421344414789928e-06]","[0.49254074692726135, 0.9527531862258911, -0.061421897262334824]","[0.6134485602378845, 0.8159054517745972, -0.10027505457401276]","[0.7150635123252869, 0.7070411443710327, -0.13735468685626984]","[0.8153412342071533, 0.6333708763122559, -0.17628808319568634]","[0.5415781736373901, 0.5666726231575012, -0.06792085617780685]","[0.6477975845336914, 0.40915656089782715, -0.139744833111763]","[0.7289839386940002, 0.3141331672668457, -0.1960069239139557]","[0.8086452484130859, 0.23565790057182312, -0.23427940905094147]","[0.46050190925598145, 0.5238580703735352, -0.08276780694723129]","[0.525219202041626, 0.3201600909233093, -0.147446408867836]","[0.5976600646972656, 0.18394142389297485, -0.19666548073291779]","[0.6695806980133057, 0.06246066093444824, -0.23149362206459045]","[0.3726004362106323, 0.5398339629173279, -0.1079477071762085]","[0.41346296668052673, 0.33341482281684875, -0.17700722813606262]","[0.4759378433227539, 0.19510823488235474, -0.22196419537067413]","[0.5448775887489319, 0.06977391242980957, -0.25039350986480713]","[0.28054744005203247, 0.5988394021987915, -0.138082355260849]","[0.2606019675731659, 0.4356391727924347, -0.2027670294046402]","[0.26971983909606934, 0.3111923336982727, -0.23573289811611176]","[0.29456982016563416, 0.18699559569358826, -0.25693532824516296]"
"[0.3501128554344177, 1.0115008354187012, 1.548844466014998e-06]","[0.491950124502182, 0.9392892122268677, -0.06358431279659271]","[0.6132065057754517, 0.8049209713935852, -0.10304313153028488]","[0.7135281562805176, 0.6985615491867065, -0.14080986380577087]","[0.8128008246421814, 0.6253352165222168, -0.1807817816734314]","[0.5447709560394287, 0.5643455386161804, -0.07031269371509552]","[0.6527974605560303, 0.409477174282074, -0.14420174062252045]","[0.7342438697814941, 0.3150644898414612, -0.20153053104877472]","[0.814071536064148, 0.24016037583351135, -0.24066738784313202]","[0.46561333537101746, 0.5213937163352966, -0.08505024015903473]","[0.5350046753883362, 0.3177803158760071, -0.15284979343414307]","[0.611598014831543, 0.1831294298171997, -0.2046027034521103]","[0.6884504556655884, 0.06863492727279663, -0.24177637696266174]","[0.3790458142757416, 0.5351475477218628, -0.11073309928178787]","[0.4252995550632477, 0.3313075006008148, -0.18245713412761688]","[0.4910932779312134, 0.19510626792907715, -0.23072990775108337]","[0.5643834471702576, 0.07459884881973267, -0.2621484398841858]","[0.28790706396102905, 0.588758647441864, -0.14164572954177856]","[0.27355897426605225, 0.4261314868927002, -0.2090218961238861]","[0.28666478395462036, 0.3037250339984894, -0.24603034555912018]","[0.3174181580543518, 0.18211331963539124, -0.2711417078971863]"
"[0.34500065445899963, 1.0072920322418213, 1.4606808917960734e-06]","[0.4773566424846649, 0.9314772486686707, -0.05651184543967247]","[0.6002962589263916, 0.7960191965103149, -0.09035667777061462]","[0.6982377767562866, 0.6833788156509399, -0.12300492078065872]","[0.7929573059082031, 0.6023322343826294, -0.15710872411727905]","[0.5332000255584717, 0.5594726800918579, -0.057070210576057434]","[0.6420002579689026, 0.4071512222290039, -0.12470334768295288]","[0.7236853837966919, 0.3147355020046234, -0.17755508422851562]","[0.8025716543197632, 0.2403913140296936, -0.21299928426742554]","[0.4573539197444916, 0.5147589445114136, -0.07179521769285202]","[0.5312446355819702, 0.3155295252799988, -0.13064992427825928]","[0.607251763343811, 0.18410468101501465, -0.1751527488231659]","[0.6821119785308838, 0.07275289297103882, -0.2068905383348465]","[0.37386202812194824, 0.5250183343887329, -0.0970512256026268]","[0.4208155572414398, 0.3215177655220032, -0.1600332111120224]","[0.486735999584198, 0.18847408890724182, -0.20046024024486542]","[0.5595254302024841, 0.07241946458816528, -0.22652770578861237]","[0.2849029302597046, 0.5777733325958252, -0.12727853655815125]","[0.27152860164642334, 0.4174861013889313, -0.18802933394908905]","[0.28417569398880005, 0.298719584941864, -0.21870726346969604]","[0.3122100830078125, 0.183506041765213, -0.23837174475193024]"
"[0.34816592931747437, 1.006632924079895, 1.4406821264856262e-06]","[0.4826020896434784, 0.9291610717773438, -0.054446689784526825]","[0.6025187373161316, 0.792580246925354, -0.08737790584564209]","[0.6993957161903381, 0.6809515953063965, -0.11978211253881454]","[0.7961180806159973, 0.6092531085014343, -0.15387602150440216]","[0.5370989441871643, 0.5595553517341614, -0.05351537466049194]","[0.6428482532501221, 0.40620213747024536, -0.11995181441307068]","[0.7226073741912842, 0.31227627396583557, -0.17253810167312622]","[0.7998785376548767, 0.23701447248458862, -0.20811626315116882]","[0.46029171347618103, 0.516008734703064, -0.06933193653821945]","[0.5301695466041565, 0.3153320550918579, -0.128233402967453]","[0.6048668026924133, 0.18446433544158936, -0.1735837161540985]","[0.6786531209945679, 0.0724477767944336, -0.20596244931221008]","[0.375962495803833, 0.5264977812767029, -0.09547840058803558]","[0.4217767119407654, 0.32446616888046265, -0.15854787826538086]","[0.4868810772895813, 0.19198134541511536, -0.1994062215089798]","[0.5587227940559387, 0.07666921615600586, -0.22567491233348846]","[0.28465205430984497, 0.5776599049568176, -0.12645012140274048]","[0.2706989645957947, 0.4164617359638214, -0.18619698286056519]","[0.28470009565353394, 0.29633715748786926, -0.2165917158126831]","[0.31514936685562134, 0.17932388186454773, -0.2363608032464981]"
"[0.337220698595047, 1.0011279582977295, 1.4285127463153913e-06]","[0.4692891240119934, 0.9292311668395996, -0.058093637228012085]","[0.5892208814620972, 0.7857363820075989, -0.09089339524507523]","[0.6796317100524902, 0.6598918437957764, -0.12143214046955109]","[0.7745887637138367, 0.5710221529006958, -0.1530832201242447]","[0.5199590921401978, 0.5473064184188843, -0.058406710624694824]","[0.6230472326278687, 0.38771364092826843, -0.1222686842083931]","[0.6997631788253784, 0.2949788570404053, -0.17089135944843292]","[0.774311900138855, 0.22071954607963562, -0.2036862075328827]","[0.4400510787963867, 0.5052478313446045, -0.07027177512645721]","[0.5115227103233337, 0.3057715892791748, -0.12671953439712524]","[0.5855591893196106, 0.17682230472564697, -0.16817235946655273]","[0.6588088274002075, 0.06744205951690674, -0.1973247230052948]","[0.3550439476966858, 0.5191560387611389, -0.09237824380397797]","[0.3969666361808777, 0.3126123547554016, -0.1526411473751068]","[0.46034207940101624, 0.1818697452545166, -0.19027481973171234]","[0.531261146068573, 0.06729990243911743, -0.2142476886510849]","[0.26546433568000793, 0.5738844275474548, -0.11949339509010315]","[0.25098052620887756, 0.41021913290023804, -0.1786365956068039]","[0.2643963098526001, 0.2934494912624359, -0.20852415263652802]","[0.2931673228740692, 0.17949703335762024, -0.22717182338237762]"
"[0.3399387300014496, 1.0003437995910645, 1.4851824516881607e-06]","[0.4709186553955078, 0.9194549918174744, -0.06051725149154663]","[0.5872405767440796, 0.7749582529067993, -0.09596904367208481]","[0.6708488464355469, 0.6483207941055298, -0.12961459159851074]","[0.7609888315200806, 0.551756739616394, -0.16406100988388062]","[0.501623272895813, 0.5320742130279541, -0.05785510316491127]","[0.6030421257019043, 0.37019652128219604, -0.12351010739803314]","[0.6780530214309692, 0.2766922116279602, -0.17401233315467834]","[0.750408411026001, 0.2041008472442627, -0.20805442333221436]","[0.4199250042438507, 0.4966883063316345, -0.0704093873500824]","[0.4796393811702728, 0.2946981191635132, -0.13019949197769165]","[0.5537404417991638, 0.16610410809516907, -0.17437197268009186]","[0.6272516250610352, 0.06206321716308594, -0.20491743087768555]","[0.33555448055267334, 0.5174798369407654, -0.09369976818561554]","[0.36778682470321655, 0.30774933099746704, -0.15682394802570343]","[0.4294472634792328, 0.17611518502235413, -0.19577577710151672]","[0.4992310702800751, 0.06289362907409668, -0.22002245485782623]","[0.2504134774208069, 0.5800504088401794, -0.12225163727998734]","[0.2278185933828354, 0.41726478934288025, -0.18341071903705597]","[0.23925167322158813, 0.2985914945602417, -0.21417860686779022]","[0.2670668363571167, 0.18442144989967346, -0.23297341167926788]"
"[0.3539588153362274, 1.000229001045227, 1.3970316103950609e-06]","[0.48654136061668396, 0.9180648326873779, -0.05718526989221573]","[0.5983191132545471, 0.7719235420227051, -0.0920262336730957]","[0.6777523159980774, 0.646917998790741, -0.12520630657672882]","[0.7658771872520447, 0.5580980777740479, -0.15988703072071075]","[0.5064212679862976, 0.5365158915519714, -0.0630798414349556]","[0.6005469560623169, 0.3678685426712036, -0.13035695254802704]","[0.6721190214157104, 0.2732394337654114, -0.18068434298038483]","[0.7441196441650391, 0.2008177936077118, -0.21450214087963104]","[0.4243335425853729, 0.5035029649734497, -0.07733151316642761]","[0.4762668013572693, 0.29307684302330017, -0.1395622342824936]","[0.5448364615440369, 0.16235437989234924, -0.18433678150177002]","[0.6138741374015808, 0.055395305156707764, -0.21516160666942596]","[0.34111160039901733, 0.5259616374969482, -0.10140718519687653]","[0.3654843270778656, 0.3124410808086395, -0.16674686968326569]","[0.42169448733329773, 0.17688316106796265, -0.20804491639137268]","[0.48747533559799194, 0.060541749000549316, -0.23405949771404266]","[0.25762641429901123, 0.5900204181671143, -0.13012687861919403]","[0.22400438785552979, 0.4281046688556671, -0.19160214066505432]","[0.23115073144435883, 0.3080098628997803, -0.223678320646286]","[0.25918149948120117, 0.19241803884506226, -0.24424812197685242]"
"[0.355359822511673, 1.0087169408798218, 1.34453046030103e-06]","[0.4905790388584137, 0.93318772315979, -0.057423122227191925]","[0.6043410897254944, 0.7964319586753845, -0.09457814693450928]","[0.6942025423049927, 0.6824639439582825, -0.13128505647182465]","[0.7927041053771973, 0.607979953289032, -0.16951189935207367]","[0.5424596071243286, 0.5617533922195435, -0.05541291832923889]","[0.642792820930481, 0.41272079944610596, -0.12552496790885925]","[0.7197600603103638, 0.3211556077003479, -0.18110352754592896]","[0.7966551780700684, 0.24447336792945862, -0.21826809644699097]","[0.466373085975647, 0.5215558409690857, -0.070918507874012]","[0.5293266177177429, 0.320161372423172, -0.13525830209255219]","[0.6006189584732056, 0.19602325558662415, -0.18147751688957214]","[0.6712032556533813, 0.0881381630897522, -0.21254514157772064]","[0.3839127719402313, 0.5368832945823669, -0.09727250784635544]","[0.4243873059749603, 0.33632010221481323, -0.16499942541122437]","[0.4876120388507843, 0.20709148049354553, -0.20471660792827606]","[0.5564136505126953, 0.09254986047744751, -0.22804075479507446]","[0.2975344657897949, 0.5926312208175659, -0.12867926061153412]","[0.2844995856285095, 0.43115609884262085, -0.18739040195941925]","[0.2988951802253723, 0.3137901723384857, -0.21445372700691223]","[0.3268912434577942, 0.2001284658908844, -0.23173131048679352]"
"[0.3480653762817383, 0.9968798160552979, 1.363382580166217e-06]","[0.48390811681747437, 0.9217116832733154, -0.053084030747413635]","[0.6051806211471558, 0.7869237065315247, -0.08523791283369064]","[0.6941556930541992, 0.6742395162582397, -0.11670678108930588]","[0.7846895456314087, 0.5942038893699646, -0.14962272346019745]","[0.5398188829421997, 0.557246744632721, -0.050487011671066284]","[0.6468031406402588, 0.4119275212287903, -0.11571834236383438]","[0.7263270616531372, 0.3279770016670227, -0.16687332093715668]","[0.8042539358139038, 0.261722594499588, -0.2011871635913849]","[0.4657658040523529, 0.5141211152076721, -0.06571866571903229]","[0.5385847091674805, 0.3214271068572998, -0.12369262427091599]","[0.6152471303939819, 0.20068272948265076, -0.1674530804157257]","[0.6914196014404297, 0.09856289625167847, -0.1982317864894867]","[0.38525426387786865, 0.5243579149246216, -0.09133309125900269]","[0.432369202375412, 0.3276814818382263, -0.15321038663387299]","[0.5005817413330078, 0.20454072952270508, -0.19217754900455475]","[0.5760723352432251, 0.09703183174133301, -0.21692679822444916]","[0.29853859543800354, 0.5746278762817383, -0.12166157364845276]","[0.2857111990451813, 0.41597771644592285, -0.1801058053970337]","[0.3059120774269104, 0.30163028836250305, -0.2096538245677948]","[0.3440258800983429, 0.1922585368156433, -0.22867508232593536]"
"[0.33468136191368103, 0.9702413082122803, 1.3425438964986824e-06]","[0.46434861421585083, 0.8970812559127808, -0.04925057664513588]","[0.5777677297592163, 0.7608534097671509, -0.07861616462469101]","[0.6658138632774353, 0.647262692451477, -0.1071590930223465]","[0.7575235962867737, 0.5687229633331299, -0.1363563984632492]","[0.5221656560897827, 0.5313318967819214, -0.04533400014042854]","[0.6244414448738098, 0.3867728114128113, -0.10538783669471741]","[0.7034407258033752, 0.3071072995662689, -0.15253347158432007]","[0.7801723480224609, 0.245477557182312, -0.1835927665233612]","[0.4500311017036438, 0.4870753586292267, -0.05849418044090271]","[0.5240231156349182, 0.2985047996044159, -0.10712192952632904]","[0.5969514846801758, 0.1826474666595459, -0.14292627573013306]","[0.6684077978134155, 0.08588850498199463, -0.16849906742572784]","[0.37166258692741394, 0.49474161863327026, -0.08163997530937195]","[0.4183310568332672, 0.29650887846946716, -0.13270924985408783]","[0.4820675253868103, 0.17825597524642944, -0.16300620138645172]","[0.5532468557357788, 0.07619428634643555, -0.18291893601417542]","[0.28666040301322937, 0.5440873503684998, -0.10975483804941177]","[0.2761053740978241, 0.3890843391418457, -0.15870490670204163]","[0.29266172647476196, 0.28054818511009216, -0.1810101717710495]","[0.3240738809108734, 0.17562460899353027, -0.19512085616588593]"
"[0.3149780035018921, 0.9400912523269653, 1.4120785181148676e-06]","[0.4422454833984375, 0.8634370565414429, -0.05632108077406883]","[0.5546535849571228, 0.7298266887664795, -0.09020328521728516]","[0.6410869359970093, 0.6138272881507874, -0.12241226434707642]","[0.7311485409736633, 0.5257180333137512, -0.1551678478717804]","[0.4985801577568054, 0.5032640695571899, -0.05408604070544243]","[0.5999692678451538, 0.35715341567993164, -0.11601178348064423]","[0.67551589012146, 0.2770771384239197, -0.163908913731575]","[0.7493102550506592, 0.21571692824363708, -0.19541294872760773]","[0.42438721656799316, 0.4609239101409912, -0.06524460017681122]","[0.4910005033016205, 0.27053144574165344, -0.11798648536205292]","[0.5654854774475098, 0.15416774153709412, -0.1561371237039566]","[0.6393884420394897, 0.05910289287567139, -0.18258388340473175]","[0.344477117061615, 0.4724121689796448, -0.08652730286121368]","[0.3843905031681061, 0.27609288692474365, -0.14115561544895172]","[0.44813379645347595, 0.15685513615608215, -0.17317885160446167]","[0.5195394158363342, 0.05366110801696777, -0.19323386251926422]","[0.2598268687725067, 0.523967981338501, -0.11319411545991898]","[0.24996590614318848, 0.3668094575405121, -0.16496482491493225]","[0.2660375237464905, 0.2585562467575073, -0.1883518546819687]","[0.2952694892883301, 0.15492689609527588, -0.20230650901794434]"
"[0.30311569571495056, 0.933692216873169, 1.3763602737526526e-06]","[0.4291629493236542, 0.8563946485519409, -0.05815954878926277]","[0.5357329845428467, 0.7176710963249207, -0.09246188402175903]","[0.6176732182502747, 0.5960721969604492, -0.1256587952375412]","[0.702232301235199, 0.4992033839225769, -0.15929247438907623]","[0.4751574397087097, 0.4856601357460022, -0.05108129605650902]","[0.5655054450035095, 0.33391809463500977, -0.11448906362056732]","[0.637932538986206, 0.2540176808834076, -0.16444772481918335]","[0.7106318473815918, 0.19548624753952026, -0.19773425161838531]","[0.40005213022232056, 0.44579192996025085, -0.06292761117219925]","[0.4567287862300873, 0.25066614151000977, -0.11739078909158707]","[0.5284942984580994, 0.13149374723434448, -0.15930065512657166]","[0.6022211313247681, 0.036666035652160645, -0.18897844851016998]","[0.32089176774024963, 0.46116071939468384, -0.08545400947332382]","[0.35348033905029297, 0.2654038369655609, -0.14152444899082184]","[0.4135686457157135, 0.14562919735908508, -0.17649734020233154]","[0.48258543014526367, 0.044309914112091064, -0.19897854328155518]","[0.23893211781978607, 0.5176212787628174, -0.11370688676834106]","[0.22295477986335754, 0.3627420663833618, -0.16738753020763397]","[0.2369115650653839, 0.252068430185318, -0.1937064379453659]","[0.26570436358451843, 0.14788633584976196, -0.21008245646953583]"
"[0.2988653779029846, 0.9417381286621094, 1.3006622339162277e-06]","[0.42342525720596313, 0.8586439490318298, -0.05417368933558464]","[0.5310060977935791, 0.7162331342697144, -0.08641801029443741]","[0.6150789260864258, 0.5944580435752869, -0.11833894997835159]","[0.6959501504898071, 0.4917465150356293, -0.15143945813179016]","[0.46837934851646423, 0.4851018786430359, -0.04244878888130188]","[0.5580267906188965, 0.3317113220691681, -0.10152405500411987]","[0.6264721155166626, 0.2452332079410553, -0.1497400552034378]","[0.6946284174919128, 0.17562046647071838, -0.183258518576622]","[0.3958544135093689, 0.4466835856437683, -0.05659675598144531]","[0.4537951648235321, 0.2540957033634186, -0.1085367202758789]","[0.5197588205337524, 0.1329735815525055, -0.15206727385520935]","[0.5859071612358093, 0.03128048777580261, -0.1839943826198578]","[0.31684768199920654, 0.4612409174442291, -0.08115840703248978]","[0.34977152943611145, 0.26233670115470886, -0.13582542538642883]","[0.4025702178478241, 0.14036667346954346, -0.17235036194324493]","[0.46420934796333313, 0.0327276885509491, -0.19721396267414093]","[0.23428882658481598, 0.516330897808075, -0.1110718697309494]","[0.2100619673728943, 0.35881853103637695, -0.1641988605260849]","[0.22377535700798035, 0.24562063813209534, -0.19140106439590454]","[0.2556912302970886, 0.13729408383369446, -0.20954255759716034]"
"[0.3085918724536896, 0.9564700722694397, 1.1769309367082315e-06]","[0.4404531419277191, 0.8761299252510071, -0.05270250514149666]","[0.5520392656326294, 0.7371454834938049, -0.08214470744132996]","[0.6254671812057495, 0.6154299974441528, -0.11123974621295929]","[0.6984779834747314, 0.51722651720047, -0.14032471179962158]","[0.4831850528717041, 0.5031616687774658, -0.03814909607172012]","[0.5625454187393188, 0.352151095867157, -0.09779035300016403]","[0.6281973123550415, 0.273547500371933, -0.14719782769680023]","[0.6958208680152893, 0.21102669835090637, -0.1795882135629654]","[0.4061897099018097, 0.4671310782432556, -0.05064186081290245]","[0.460533082485199, 0.2698465883731842, -0.10171087831258774]","[0.5266678929328918, 0.1507607400417328, -0.14241184294223785]","[0.5927842855453491, 0.051426470279693604, -0.17035618424415588]","[0.3274540901184082, 0.4807918071746826, -0.07378724217414856]","[0.3590541481971741, 0.2804485261440277, -0.12632721662521362]","[0.41459956765174866, 0.15632793307304382, -0.15978799760341644]","[0.47769391536712646, 0.05040737986564636, -0.18035109341144562]","[0.24573476612567902, 0.5326278805732727, -0.1023632287979126]","[0.23119400441646576, 0.3720378279685974, -0.1500171720981598]","[0.24469974637031555, 0.2576635777950287, -0.17255531251430511]","[0.27088576555252075, 0.1499023139476776, -0.18631944060325623]"
"[0.3241351842880249, 0.9765618443489075, 1.1510297781569534e-06]","[0.4546356797218323, 0.9075009822845459, -0.053402841091156006]","[0.5670669674873352, 0.777019202709198, -0.08545383810997009]","[0.6400918364524841, 0.6580095291137695, -0.11635290831327438]","[0.7279487252235413, 0.5762715935707092, -0.1476760357618332]","[0.50511634349823, 0.5428776741027832, -0.049928151071071625]","[0.5975618362426758, 0.3919808566570282, -0.11186046153306961]","[0.666067898273468, 0.3096354007720947, -0.1596926897764206]","[0.7344327569007874, 0.2444620430469513, -0.1912602335214615]","[0.4301401376724243, 0.5044068098068237, -0.06242088973522186]","[0.49012309312820435, 0.3047696352005005, -0.11858273297548294]","[0.5574156045913696, 0.1866794228553772, -0.15862798690795898]","[0.6227878332138062, 0.08750838041305542, -0.18520726263523102]","[0.3518093228340149, 0.5172051191329956, -0.08465728163719177]","[0.38558632135391235, 0.3147992491722107, -0.1429872214794159]","[0.44412440061569214, 0.18867725133895874, -0.17747852206230164]","[0.5095657110214233, 0.07823994755744934, -0.19824433326721191]","[0.2695121169090271, 0.5686271786689758, -0.11156828701496124]","[0.25436198711395264, 0.4121047258377075, -0.16479894518852234]","[0.27128374576568604, 0.301044762134552, -0.18945616483688354]","[0.30260342359542847, 0.19428551197052002, -0.20438073575496674]"
"[0.3394227921962738, 1.016316294670105, 1.1363273415554431e-06]","[0.4665517807006836, 0.9413474202156067, -0.04649971425533295]","[0.5746204257011414, 0.8207112550735474, -0.07954638451337814]","[0.6527408957481384, 0.7143359184265137, -0.11323761194944382]","[0.7403607368469238, 0.636149525642395, -0.14864236116409302]","[0.511695921421051, 0.5848564505577087, -0.05047072470188141]","[0.6104646921157837, 0.4434238076210022, -0.11721667647361755]","[0.6862667202949524, 0.36990922689437866, -0.1694524884223938]","[0.7620795965194702, 0.31133517622947693, -0.2039746642112732]","[0.4425449073314667, 0.5478588938713074, -0.06926999986171722]","[0.5075664520263672, 0.35290107131004333, -0.12859511375427246]","[0.5776845216751099, 0.24188968539237976, -0.17183955013751984]","[0.6468302607536316, 0.14929458498954773, -0.2009950578212738]","[0.3650451600551605, 0.5623096227645874, -0.09713315218687057]","[0.4078584313392639, 0.3643733263015747, -0.1602405458688736]","[0.4719543159008026, 0.24465438723564148, -0.1969025731086731]","[0.5423699617385864, 0.14113104343414307, -0.21885250508785248]","[0.28156739473342896, 0.6167135238647461, -0.12863625586032867]","[0.2704988121986389, 0.45984068512916565, -0.18698078393936157]","[0.2927238345146179, 0.35108834505081177, -0.2126680165529251]","[0.33044278621673584, 0.24943920969963074, -0.22783543169498444]"
"[0.3315424621105194, 1.1026973724365234, 1.055007601280522e-06]","[0.45971304178237915, 1.0295964479446411, -0.05150210112333298]","[0.5682762861251831, 0.9103105068206787, -0.0874427780508995]","[0.6643556952476501, 0.8077898621559143, -0.12320457398891449]","[0.754591166973114, 0.716084361076355, -0.1609727144241333]","[0.5127442479133606, 0.6679444909095764, -0.05566743388772011]","[0.619042158126831, 0.5233603715896606, -0.12436110526323318]","[0.697907567024231, 0.44348520040512085, -0.17959889769554138]","[0.774713397026062, 0.3785243034362793, -0.21641425788402557]","[0.4425320327281952, 0.6263068914413452, -0.07216700166463852]","[0.49222877621650696, 0.43315955996513367, -0.1327323466539383]","[0.5449985861778259, 0.32266131043434143, -0.1796858310699463]","[0.6023664474487305, 0.23352059721946716, -0.21239358186721802]","[0.36370575428009033, 0.6378428936004639, -0.09751899540424347]","[0.4026658535003662, 0.4468442499637604, -0.16075631976127625]","[0.46502000093460083, 0.33383888006210327, -0.1955355703830719]","[0.5356979370117188, 0.2429199516773224, -0.2165040671825409]","[0.27809104323387146, 0.6924656629562378, -0.12728725373744965]","[0.2694440484046936, 0.533819854259491, -0.1845666468143463]","[0.3026382327079773, 0.433343768119812, -0.20661789178848267]","[0.35576769709587097, 0.35168588161468506, -0.21861331164836884]"
